ProductID,ProductName,Category,CostPrice,SellingPrice
P01828,Product 1828,Electronics,783.64,1119.48
P01829,Product 1829,Grocery,1311.02,1872.89
P01830,Product 1830,Grocery,420.27,600.38
P01831,Product 1831,Clothing,993.49,1419.27
P01832,Product 1832,Grocery,1270.61,1815.15
P01833,Product 1833,Furniture,1000.5,1429.28
P01834,Product 1834,Grocery,825.78,1179.68
P01835,Product 1835,Clothing,404.76,578.23
P01836,Product 1836,Electronics,506.89,724.13
P01837,Product 1837,Furniture,937.66,1339.52
P01838,Product 1838,Electronics,167.18,238.83
P01839,Product 1839,Electronics,566.84,809.77
P01840,Product 1840,Electronics,57.25,81.79
P01841,Product 1841,Grocery,530.52,757.88
P01842,Product 1842,Furniture,15.77,22.53
P01843,Product 1843,Grocery,1216.86,1738.37
P01844,Product 1844,Electronics,1120.01,1600.01
P01845,Product 1845,Grocery,196.68,280.97
P01846,Product 1846,Electronics,1387.92,1982.75
P01847,Product 1847,Clothing,947.13,1353.04
P01848,Product 1848,Clothing,1291.37,1844.82
P01849,Product 1849,Electronics,940.91,1344.16
P01850,Product 1850,Furniture,691.84,988.34
P01851,Product 1851,Clothing,942.68,1346.69
P01852,Product 1852,Furniture,336.78,481.12
P01853,Product 1853,Furniture,813.84,1162.63
P01854,Product 1854,Clothing,125.62,179.46
P01855,Product 1855,Clothing,261.93,374.19
P01856,Product 1856,Electronics,178,254.28
P01857,Product 1857,Furniture,554.93,792.76
P01858,Product 1858,Furniture,816.25,1166.07
P01859,Product 1859,Furniture,946.14,1351.63
P01860,Product 1860,Electronics,169.35,241.93
P01861,Product 1861,Grocery,590.93,844.18
P01862,Product 1862,Clothing,18.53,26.47
P01863,Product 1863,Electronics,667.29,953.27
P01864,Product 1864,Grocery,437.96,625.66
P01865,Product 1865,Grocery,630.41,900.58
P01866,Product 1866,Furniture,677.11,967.3
P01867,Product 1867,Grocery,879.26,1256.08
P01868,Product 1868,Clothing,1366.73,1952.47
P01869,Product 1869,Electronics,1216.06,1737.23
P01870,Product 1870,Furniture,962.84,1375.48
P01871,Product 1871,Grocery,67.44,96.34
P01872,Product 1872,Electronics,416.09,594.42
P01873,Product 1873,Grocery,670.55,957.93
P01874,Product 1874,Furniture,677.51,967.87
P01875,Product 1875,Grocery,1003.62,1433.75
P01876,Product 1876,Furniture,529.38,756.26
P01877,Product 1877,Grocery,770.49,1100.7
P01878,Product 1878,Electronics,199.54,285.06
P01879,Product 1879,Furniture,992.05,1417.22
P01880,Product 1880,Electronics,314.47,449.25
P01881,Product 1881,Clothing,141.25,201.78
P01882,Product 1882,Grocery,1276.67,1823.82
P01883,Product 1883,Clothing,158.3,226.14
P01884,Product 1884,Electronics,695.04,992.91
P01885,Product 1885,Furniture,668.56,955.08
P01886,Product 1886,Clothing,173.83,248.33
P01887,Product 1887,Clothing,167.57,239.39
P01888,Product 1888,Electronics,331.79,473.99
P01889,Product 1889,Grocery,129.42,184.89
P01890,Product 1890,Furniture,1005.69,1436.7
P01891,Product 1891,Grocery,319.78,456.83
P01892,Product 1892,Electronics,271.59,387.98
P01893,Product 1893,Furniture,1068.77,1526.82
P01894,Product 1894,Clothing,14.21,20.3
P01895,Product 1895,Furniture,263.23,376.04
P01896,Product 1896,Clothing,80.95,115.65
P01897,Product 1897,Electronics,823.91,1177.01
P01898,Product 1898,Electronics,504.56,720.8
P01899,Product 1899,Electronics,1390.29,1986.13
P01900,Product 1900,Grocery,1373.29,1961.85
P01901,Product 1901,Electronics,10.28,14.68
P01902,Product 1902,Clothing,106.66,152.37
P01903,Product 1903,Electronics,586.8,838.28
P01904,Product 1904,Grocery,658.27,940.39
P01905,Product 1905,Furniture,418.26,597.51
P01906,Product 1906,Grocery,39.75,56.79
P01907,Product 1907,Grocery,990.32,1414.75
P01908,Product 1908,Clothing,632.2,903.14
P01909,Product 1909,Electronics,271.42,387.74
P01910,Product 1910,Grocery,350.56,500.8
P01911,Product 1911,Electronics,332.63,475.18
P01912,Product 1912,Grocery,1317.98,1882.83
P01913,Product 1913,Electronics,1254.48,1792.11
P01914,Product 1914,Furniture,955.82,1365.46
P01915,Product 1915,Electronics,180.15,257.35
P01916,Product 1916,Clothing,443.62,633.74
P01917,Product 1917,Clothing,95.09,135.85
P01918,Product 1918,Grocery,612.04,874.34
P01919,Product 1919,Electronics,1082.02,1545.74
P01920,Product 1920,Furniture,1141.99,1631.42
P01921,Product 1921,Furniture,663.82,948.32
P01922,Product 1922,Electronics,82.42,117.75
P01923,Product 1923,Grocery,559.45,799.22
P01924,Product 1924,Furniture,40.03,57.19
P01925,Product 1925,Furniture,1103.96,1577.09
P01926,Product 1926,Clothing,1269.28,1813.26
P01927,Product 1927,Grocery,87.03,124.33
P01928,Product 1928,Furniture,596.5,852.15
P01929,Product 1929,Furniture,1340.65,1915.22
P01930,Product 1930,Electronics,14.85,21.21
P01931,Product 1931,Furniture,1302.95,1861.36
P01932,Product 1932,Clothing,1310.87,1872.67
P01933,Product 1933,Furniture,1038.15,1483.07
P01934,Product 1934,Electronics,747.73,1068.18
P01935,Product 1935,Electronics,166.15,237.36
P01936,Product 1936,Clothing,132.75,189.64
P01937,Product 1937,Furniture,999.05,1427.21
P01938,Product 1938,Clothing,525.15,750.22
P01939,Product 1939,Furniture,136.28,194.68
P01940,Product 1940,Clothing,67.42,96.31
P01941,Product 1941,Clothing,535.18,764.54
P01942,Product 1942,Clothing,765.59,1093.7
P01943,Product 1943,Grocery,513.27,733.24
P01944,Product 1944,Furniture,1150.04,1642.92
P01945,Product 1945,Grocery,1254.71,1792.44
P01946,Product 1946,Furniture,1242.09,1774.41
P01947,Product 1947,Furniture,1020.77,1458.25
P01948,Product 1948,Electronics,566.78,809.69
P01949,Product 1949,Furniture,261.12,373.03
P01950,Product 1950,Electronics,461.55,659.36
P01951,Product 1951,Grocery,1348.36,1926.23
P01952,Product 1952,Furniture,86.2,123.15
P01953,Product 1953,Electronics,580.9,829.86
P01954,Product 1954,Clothing,825.99,1179.98
P01955,Product 1955,Grocery,1094.34,1563.35
P01956,Product 1956,Grocery,114.46,163.52
P01957,Product 1957,Grocery,57.24,81.77
P01958,Product 1958,Furniture,1131.95,1617.07
P01959,Product 1959,Grocery,130.54,186.49
P01960,Product 1960,Furniture,737.99,1054.27
P01961,Product 1961,Clothing,47.62,68.03
P01962,Product 1962,Furniture,179.72,256.75
P01963,Product 1963,Clothing,625.2,893.15
P01964,Product 1964,Grocery,353.51,505.01
P01965,Product 1965,Clothing,158.03,225.76
P01966,Product 1966,Furniture,19.1,27.29
P01967,Product 1967,Clothing,230.68,329.54
P01968,Product 1968,Grocery,464.37,663.38
P01969,Product 1969,Clothing,1381.86,1974.09
P01970,Product 1970,Electronics,791.37,1130.53
P01971,Product 1971,Clothing,629.89,899.85
P01972,Product 1972,Electronics,343.27,490.38
P01973,Product 1973,Electronics,1094.94,1564.2
P01974,Product 1974,Clothing,1309.27,1870.38
P01975,Product 1975,Furniture,1298.66,1855.23
P01976,Product 1976,Grocery,599,855.72
P01977,Product 1977,Electronics,415.16,593.08
P01978,Product 1978,Furniture,1222.68,1746.69
P01979,Product 1979,Clothing,836.27,1194.67
P01980,Product 1980,Grocery,736.82,1052.6
P01981,Product 1981,Electronics,979.12,1398.74
P01982,Product 1982,Clothing,717.47,1024.95
P01983,Product 1983,Furniture,320.59,457.98
P01984,Product 1984,Furniture,1060.07,1514.39
P01985,Product 1985,Electronics,984.47,1406.38
P01986,Product 1986,Furniture,329.38,470.55
P01987,Product 1987,Furniture,1365.66,1950.95
P01988,Product 1988,Grocery,91.18,130.26
P01989,Product 1989,Furniture,1360.25,1943.21
P01990,Product 1990,Furniture,179.26,256.09
P01991,Product 1991,Furniture,1263.98,1805.69
P01992,Product 1992,Clothing,789.45,1127.79
P01993,Product 1993,Grocery,918.77,1312.53
P01994,Product 1994,Electronics,1121.2,1601.72
P01995,Product 1995,Clothing,77.2,110.28
P01996,Product 1996,Furniture,934.64,1335.2
P01997,Product 1997,Clothing,1261.39,1801.98
P01998,Product 1998,Electronics,-7,-10
P01999,Product 1999,Clothing,253.62,362.32
P02000,Product 2000,Furniture,22.49,32.13
P02001,Product 2001,Grocery,714.83,1021.18
P02002,Product 2002,Electronics,1037.11,1481.59
P02003,Product 2003,Clothing,947.31,1353.3
P02004,Product 2004,Grocery,1033.86,1476.94
P02005,Product 2005,Clothing,256,365.71
P02006,Product 2006,Grocery,1159.36,1656.23
P02007,Product 2007,Clothing,612.77,875.39
P02008,Product 2008,Grocery,1048.86,1498.37
P02009,Product 2009,Furniture,24.4,34.86
P02010,Product 2010,Grocery,1343.75,1919.65
P02011,Product 2011,Grocery,451.42,644.89
P02012,Product 2012,Furniture,1287.63,1839.47
P02013,Product 2013,Grocery,676.96,967.09
P02014,Product 2014,Grocery,262.56,375.08
P02015,Product 2015,Furniture,189.56,270.8
P02016,Product 2016,Grocery,1255.89,1794.13
P02017,Product 2017,Clothing,704.72,1006.74
P02018,Product 2018,Grocery,1106.9,1581.28
P02019,Product 2019,Grocery,1309.76,1871.08
P02020,Product 2020,Furniture,216.32,309.03
P02021,Product 2021,Electronics,1236.5,1766.43
P02022,Product 2022,Furniture,1191.9,1702.72
P02023,Product 2023,Clothing,1155.22,1650.31
P02024,Product 2024,Grocery,885.11,1264.44
P02025,Product 2025,Clothing,1295.62,1850.88
P02026,Product 2026,Grocery,397.68,568.12
P02027,Product 2027,Furniture,546.31,780.45
P02028,Product 2028,Furniture,156.15,223.07
P02029,Product 2029,Electronics,798.45,1140.64
P02030,Product 2030,Grocery,924.92,1321.32
P02031,Product 2031,Furniture,1391.54,1987.91
P02032,Product 2032,Clothing,1154.76,1649.66
P02033,Product 2033,Furniture,1169.9,1671.29
P02034,Product 2034,Electronics,1177.04,1681.49
P02035,Product 2035,Grocery,786.06,1122.94
P02036,Product 2036,Clothing,38.12,54.46
P02037,Product 2037,Electronics,1248.01,1782.87
P02038,Product 2038,Clothing,1374.79,1963.99
P02039,Product 2039,Grocery,431.01,615.73
P02040,Product 2040,Grocery,176.57,252.24
P02041,Product 2041,Grocery,653.9,934.14
P02042,Product 2042,Clothing,1104.12,1577.31
P02043,Product 2043,Electronics,54.03,77.19
P02044,Product 2044,Furniture,726.28,1037.55
P02045,Product 2045,Grocery,1274.02,1820.03
P02046,Product 2046,Clothing,880.38,1257.68
P02047,Product 2047,Furniture,791.56,1130.8
P02048,Product 2048,Furniture,619.12,884.45
P02049,Product 2049,Furniture,587.63,839.47
P02050,Product 2050,Grocery,323.4,462
P02051,Product 2051,Furniture,151.3,216.14
P02052,Product 2052,Grocery,1236.83,1766.9
P02053,Product 2053,Furniture,435.25,621.78
P02054,Product 2054,Electronics,557.14,795.91
P02055,Product 2055,Clothing,1341.97,1917.1
P02056,Product 2056,Furniture,510.96,729.95
P02057,Product 2057,Clothing,766.51,1095.02
P02058,Product 2058,Grocery,601.64,859.49
P02059,Product 2059,Clothing,691.4,987.71
P02060,Product 2060,Grocery,336.69,480.98
P02061,Product 2061,Furniture,186.61,266.59
P02062,Product 2062,Furniture,1254.48,1792.12
P02063,Product 2063,Electronics,700.55,1000.78
P02064,Product 2064,Clothing,1294.32,1849.03
P02065,Product 2065,Clothing,1132,1617.15
P02066,Product 2066,Furniture,319.82,456.88
P02067,Product 2067,Electronics,1384.88,1978.4
P02068,Product 2068,Furniture,425.41,607.73
P02069,Product 2069,Electronics,1245.09,1778.7
P02070,Product 2070,Furniture,75.39,107.7
P02071,Product 2071,Electronics,110.68,158.12
P02072,Product 2072,Furniture,796.96,1138.51
P02073,Product 2073,Grocery,935.35,1336.22
P02074,Product 2074,Furniture,576.69,823.85
P02075,Product 2075,Electronics,1185.33,1693.33
P02076,Product 2076,Furniture,341.98,488.54
P02077,Product 2077,Furniture,318.76,455.37
P02078,Product 2078,Grocery,1053.09,1504.42
P02079,Product 2079,Electronics,1212.75,1732.5
P02080,Product 2080,Clothing,1154.05,1648.64
P02081,Product 2081,Clothing,212.18,303.11
P02082,Product 2082,Clothing,376.78,538.26
P02083,Product 2083,Clothing,1325.43,1893.47
P02084,Product 2084,Furniture,211.27,301.82
P02085,Product 2085,Clothing,653.21,933.16
P02086,Product 2086,Electronics,147.9,211.28
P02087,Product 2087,Clothing,1192.1,1703
P02088,Product 2088,Clothing,1302.54,1860.77
P02089,Product 2089,Furniture,239.21,341.73
P02090,Product 2090,Grocery,660.6,943.71
P02091,Product 2091,Grocery,1144.21,1634.59
P02092,Product 2092,Clothing,844.45,1206.36
P02093,Product 2093,Furniture,880.75,1258.22
P02094,Product 2094,Clothing,872.99,1247.13
P02095,Product 2095,Electronics,350.16,500.23
P02096,Product 2096,Electronics,71.16,101.66
P02097,Product 2097,Furniture,163.08,232.97
P02098,Product 2098,Grocery,52.45,74.93
P02099,Product 2099,Grocery,336.38,480.54
P02100,Product 2100,Grocery,601.99,859.98
P02101,Product 2101,Electronics,317.78,453.97
P02102,Product 2102,Furniture,99.2,141.72
P02103,Product 2103,Clothing,530.96,758.51
P02104,Product 2104,Furniture,57.95,82.78
P02105,Product 2105,Furniture,376.31,537.58
P02106,Product 2106,Clothing,318.66,455.23
P02107,Product 2107,Clothing,905.69,1293.85
P02108,Product 2108,Furniture,444.77,635.38
P02109,Product 2109,Grocery,303.54,433.63
P02110,Product 2110,Electronics,1296.09,1851.56
P02111,Product 2111,Grocery,255.94,365.63
P02112,Product 2112,Electronics,619.37,884.81
P02113,Product 2113,Clothing,495.99,708.56
P02114,Product 2114,Grocery,165.68,236.68
P02115,Product 2115,Clothing,780.4,1114.86
P02116,Product 2116,Furniture,1292.69,1846.7
P02117,Product 2117,Furniture,977.98,1397.11
P02118,Product 2118,Electronics,712.37,1017.67
P02119,Product 2119,Clothing,1360.07,1942.95
P02120,Product 2120,Furniture,1136.8,1624
P02121,Product 2121,Furniture,287.92,411.31
P02122,Product 2122,Electronics,364.83,521.18
P02123,Product 2123,Furniture,282.06,402.94
P02124,Product 2124,Furniture,1394.03,1991.47
P02125,Product 2125,Clothing,763.01,1090.02
P02126,Product 2126,Electronics,386.4,552
P02127,Product 2127,Clothing,263.99,377.13
P02128,Product 2128,Grocery,551.11,787.3
P02129,Product 2129,Electronics,583.12,833.03
P02130,Product 2130,Furniture,1317.12,1881.6
P02131,Product 2131,Clothing,978.2,1397.43
P02132,Product 2132,Furniture,1335,1907.15
P02133,Product 2133,Clothing,491.22,701.74
P02134,Product 2134,Furniture,890.42,1272.03
P02135,Product 2135,Electronics,903.83,1291.19
P02136,Product 2136,Furniture,1336.01,1908.59
P02137,Product 2137,Electronics,226.13,323.05
P02138,Product 2138,Furniture,1353.86,1934.09
P02139,Product 2139,Grocery,636.71,909.59
P02140,Product 2140,Grocery,1241.79,1773.99
P02141,Product 2141,Furniture,403.38,576.25
P02142,Product 2142,Furniture,709.52,1013.6
P02143,Product 2143,Grocery,194.07,277.24
P02144,Product 2144,Electronics,770.86,1101.23
P02145,Product 2145,Grocery,691.57,987.96
P02146,Product 2146,Clothing,147.55,210.79
P02147,Product 2147,Electronics,672.15,960.21
P02148,Product 2148,Clothing,1095.86,1565.52
P02149,Product 2149,Grocery,1067.56,1525.09
P02150,Product 2150,Furniture,619.09,884.42
P02151,Product 2151,Grocery,1225.43,1750.61
P02152,Product 2152,Electronics,663.94,948.49
P02153,Product 2153,Electronics,1106.53,1580.76
P02154,Product 2154,Grocery,325.35,464.78
P02155,Product 2155,Grocery,608.18,868.83
P02156,Product 2156,Clothing,176.23,251.76
P02157,Product 2157,Grocery,131.66,188.09
P02158,Product 2158,Furniture,263.88,376.97
P02159,Product 2159,Grocery,1375.98,1965.68
P02160,Product 2160,Electronics,728.48,1040.69
P02161,Product 2161,Electronics,1046.78,1495.4
P02162,Product 2162,Clothing,942.06,1345.8
P02163,Product 2163,Grocery,1144.65,1635.22
P02164,Product 2164,Furniture,1237.38,1767.69
P02165,Product 2165,Furniture,85.42,122.03
P02166,Product 2166,Grocery,192.35,274.78
P02167,Product 2167,Furniture,707.38,1010.55
P02168,Product 2168,Electronics,223.01,318.58
P02169,Product 2169,Electronics,244.88,349.83
P02170,Product 2170,Electronics,1361.98,1945.69
P02171,Product 2171,Grocery,1012.26,1446.08
P02172,Product 2172,Electronics,535.93,765.62
P02173,Product 2173,Clothing,1270,1814.29
P02174,Product 2174,Grocery,1217.89,1739.85
P02175,Product 2175,Grocery,169.11,241.59
P02176,Product 2176,Clothing,69.7,99.57
P02177,Product 2177,Furniture,223.04,318.63
P02178,Product 2178,Furniture,1095.38,1564.83
P02179,Product 2179,Grocery,853.15,1218.78
P02180,Product 2180,Electronics,363.99,519.98
P02181,Product 2181,Clothing,1131.77,1616.81
P02182,Product 2182,Electronics,373.5,533.57
P02183,Product 2183,Electronics,1365.62,1950.89
P02184,Product 2184,Electronics,629.43,899.18
P02185,Product 2185,Electronics,501.65,716.65
P02186,Product 2186,Furniture,129.77,185.39
P02187,Product 2187,Clothing,237.2,338.86
P02188,Product 2188,Electronics,1021.94,1459.92
P02189,Product 2189,Furniture,881.66,1259.52
P02190,Product 2190,Electronics,1358.03,1940.04
P02191,Product 2191,Clothing,1098.8,1569.72
P02192,Product 2192,Clothing,704.21,1006.01
P02193,Product 2193,Furniture,936.82,1338.31
P02194,Product 2194,Grocery,755.59,1079.42
P02195,Product 2195,Clothing,545.54,779.34
P02196,Product 2196,Clothing,1312.25,1874.64
P02197,Product 2197,Clothing,480.38,686.26
P02198,Product 2198,Clothing,15.6,22.29
P02199,Product 2199,Grocery,1272.03,1817.18
P02200,Product 2200,Grocery,10.86,15.51
P02201,Product 2201,Furniture,148.09,211.55
P02202,Product 2202,Furniture,481.95,688.5
P02203,Product 2203,Furniture,386.07,551.53
P02204,Product 2204,Furniture,1264.97,1807.1
P02205,Product 2205,Clothing,1060.17,1514.53
P02206,Product 2206,Clothing,1037.55,1482.22
P02207,Product 2207,Clothing,77.55,110.79
P02208,Product 2208,Clothing,443.59,633.7
P02209,Product 2209,Furniture,1075.54,1536.49
P02210,Product 2210,Furniture,316.79,452.56
P02211,Product 2211,Electronics,854.92,1221.31
P02212,Product 2212,Electronics,433.85,619.78
P02213,Product 2213,Grocery,355.69,508.13
P02214,Product 2214,Furniture,57.32,81.89
P02215,Product 2215,Grocery,399.73,571.04
P02216,Product 2216,Clothing,621.94,888.49
P02217,Product 2217,Grocery,68.53,97.9
P02218,Product 2218,Clothing,30.1,43
P02219,Product 2219,Furniture,750.22,1071.75
P02220,Product 2220,Grocery,977.77,1396.81
P02221,Product 2221,Grocery,809.19,1155.99
P02222,Product 2222,Furniture,1355.23,1936.05
P02223,Product 2223,Clothing,1332.75,1903.93
P02224,Product 2224,Clothing,1021.12,1458.75
P02225,Product 2225,Grocery,1052.22,1503.17
P02226,Product 2226,Clothing,648.48,926.4
P02227,Product 2227,Clothing,966.31,1380.44
P02228,Product 2228,Electronics,1167.66,1668.09
P02229,Product 2229,Clothing,785.39,1121.98
P02230,Product 2230,Electronics,932.78,1332.55
P02231,Product 2231,Electronics,594.23,848.9
P02232,Product 2232,Electronics,658.02,940.03
P02233,Product 2233,Electronics,535.34,764.77
P02234,Product 2234,Clothing,130.74,186.77
P02235,Product 2235,Furniture,1355.51,1936.45
P02236,Product 2236,Electronics,784.06,1120.08
P02237,Product 2237,Furniture,881.36,1259.08
